Время доставки,Дата доставки,Магазин,Id заявки,Id клиента,Сумма скидки,Тип оплаты,Сумма заказа,Итоговая сумма,Пол клиента,Дата рождения клиента,Продукт категория,Наименование продукта,проверка суммы,Координаты
17:48:38,2024-07-26 00:00:00,"Невский пр., 30",8900,483,"38,96",Онлайн,"543,27","504,31",Женский,28-03-1957,Путеводители,Индонезия,TRUE,"[59.935543, 30.327349]"
16:03:04,2024-07-26 00:00:00,"Московский пр., 90",9992,319,"166,98",Онлайн,"556,6","389,62",Мужской,29-06-1986,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
09:14:27,2024-07-27 00:00:00,"Гагаринская ул., 12",1410,281,"240,984",Наличные,"803,28","562,296",Мужской,26-01-1982,Комиксы,Бэтмен,TRUE,"[59.946153, 30.342916]"
04:20:18,2024-07-27 00:00:00,"Ул. Рубинштейна, 24",2030,334,"115,2",Онлайн,"549,43","434,23",Мужской,08-06-1961,Учебники,История России 10 класс,TRUE,"[59.929700, 30.344695]"
17:40:52,2024-07-27 00:00:00,"Невский пр., 30",2051,404,"194,148",Онлайн,"647,16","453,012",Женский,21-12-1993,Учебники,История России 10 класс,TRUE,"[59.935543, 30.327349]"
17:02:01,2024-07-27 00:00:00,"Московский пр., 90",2524,306,"229,023",Онлайн,"763,41","534,387",Мужской,05-01-1961,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
09:40:06,2024-07-27 00:00:00,"Невский пр., 30",5629,46,"162,534",Карта,"541,78","379,246",Женский,22-08-2000,Путеводители,Мексика,TRUE,"[59.935543, 30.327349]"
05:46:56,2024-07-27 00:00:00,"Московский пр., 90",6800,426,"189,153",Онлайн,"630,51","441,357",Женский,01-01-1980,Путеводители,Швейцария,TRUE,"[59.924032, 30.317189]"
00:31:56,2024-07-27 00:00:00,"Ул. Декабристов, 15",8340,224,"257,358",Карта,"857,86","600,502",Женский,20-08-1979,Научная литература,Микробиология,TRUE,"[59.928154, 30.302429]"
09:16:41,2024-07-27 00:00:00,"Невский пр., 30",8554,85,"76,05",Онлайн,"670,07","594,02",Женский,01-09-1961,Научная литература,Палеонтология,TRUE,"[59.935543, 30.327349]"
19:21:22,2024-07-27 00:00:00,"Московский пр., 90",8985,184,"167,307",Карта,"557,69","390,383",Женский,25-02-1992,Учебники,Химия 9 класс,TRUE,"[59.924032, 30.317189]"
17:29:05,2024-07-27 00:00:00,"Невский пр., 30",9657,139,"80,6",Онлайн,"767,62","687,02",Мужской,22-08-1989,Учебники,Химия 9 класс,TRUE,"[59.935543, 30.327349]"
01:14:18,2024-07-27 00:00:00,"Ул. Рубинштейна, 24",9781,23,"162,588",Онлайн,"541,96","379,372",Женский,17-11-1986,Комиксы,Бэтмен,TRUE,"[59.929700, 30.344695]"
18:45:16,2024-07-28 00:00:00,"Невский пр., 30",1103,56,"60,5",Онлайн,"713,2","652,7",Женский,12-09-1959,Учебники,История России 10 класс,TRUE,"[59.935543, 30.327349]"
18:42:52,2024-07-28 00:00:00,"Ул. Рубинштейна, 24",1871,401,"132,15",Карта,"866,19","734,04",Женский,23-06-1999,Научная литература,Палеонтология,TRUE,"[59.929700, 30.344695]"
22:43:38,2024-07-28 00:00:00,"Московский пр., 90",2325,119,"81,26",Карта,"688,38","607,12",Женский,13-07-1973,Художественная литература,Мастер и Маргарита,TRUE,"[59.924032, 30.317189]"
00:42:41,2024-07-28 00:00:00,"Московский пр., 90",2875,243,"32,25",Наличные,"596,47","564,22",Женский,12-10-1997,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
10:46:00,2024-07-28 00:00:00,"Гагаринская ул., 12",2976,270,"171,86",Онлайн,"665,8","493,94",Женский,30-05-1994,Путеводители,Турция,TRUE,"[59.946153, 30.342916]"
21:23:10,2024-07-28 00:00:00,"Московский пр., 90",3308,235,"45,93",Онлайн,"568,5","522,57",Мужской,23-02-2004,Путеводители,Индонезия,TRUE,"[59.924032, 30.317189]"
12:40:58,2024-07-28 00:00:00,"Московский пр., 90",4600,294,"103,96",Онлайн,"864,6","760,64",Женский,09-04-2002,Учебники,География 6 класс,TRUE,"[59.924032, 30.317189]"
18:00:37,2024-07-28 00:00:00,"Невский пр., 30",5098,390,"103,6",Карта,"517,98","414,38",Женский,18-09-1975,Художественная литература,Мастер и Маргарита,TRUE,"[59.935543, 30.327349]"
07:04:50,2024-07-28 00:00:00,"Гагаринская ул., 12",6202,138,"183,468",Карта,"611,56","428,092",Мужской,11-09-1999,Комиксы,Супермен,TRUE,"[59.946153, 30.342916]"
16:28:53,2024-07-28 00:00:00,"Ул. Декабристов, 15",6427,3,"156,84",Карта,"533,61","376,77",Женский,21-11-1982,Комиксы,Супермен,TRUE,"[59.928154, 30.302429]"
12:29:23,2024-07-28 00:00:00,"Ул. Рубинштейна, 24",7581,224,"167,379",Карта,"557,93","390,551",Женский,20-08-1979,Комиксы,Бэтмен,TRUE,"[59.929700, 30.344695]"
16:56:23,2024-07-28 00:00:00,"Ул. Декабристов, 15",7676,184,"183,237",Карта,"610,79","427,553",Женский,25-02-1992,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
08:53:17,2024-07-28 00:00:00,"Невский пр., 30",8079,4,"120,84",Онлайн,"526,77","405,93",Женский,19-01-1956,Научная литература,Философия науки,TRUE,"[59.935543, 30.327349]"
23:58:13,2024-07-28 00:00:00,"Московский пр., 90",8617,372,"110,08",Карта,729,"618,92",Мужской,30-03-1996,Учебники,География 6 класс,TRUE,"[59.924032, 30.317189]"
07:06:03,2024-07-29 00:00:00,"Ул. Рубинштейна, 24",1479,493,"230,46",Наличные,"768,2","537,74",Мужской,23-12-1977,Художественная литература,Мастер и Маргарита,TRUE,"[59.929700, 30.344695]"
11:36:00,2024-07-29 00:00:00,"Московский пр., 90",5492,309,"203,07",Карта,"676,9","473,83",Женский,04-07-1973,Путеводители,Швейцария,TRUE,"[59.924032, 30.317189]"
00:23:15,2024-07-29 00:00:00,"Ул. Декабристов, 15",7471,98,"183,468",Онлайн,"611,56","428,092",Мужской,02-01-1962,Комиксы,Супермен,TRUE,"[59.928154, 30.302429]"
18:25:50,2024-07-29 00:00:00,"Московский пр., 90",8208,230,"109,15",Онлайн,"872,18","763,03",Женский,02-04-1993,Учебники,География 6 класс,TRUE,"[59.924032, 30.317189]"
17:18:49,2024-07-30 00:00:00,"Невский пр., 30",1804,447,"62,7",Онлайн,"788,8","726,1",Мужской,21-01-1992,Путеводители,Турция,TRUE,"[59.935543, 30.327349]"
04:05:20,2024-07-30 00:00:00,"Гагаринская ул., 12",2173,115,"184,674",Карта,"615,58","430,906",Мужской,10-05-1968,Художественная литература,Мастер и Маргарита,TRUE,"[59.946153, 30.342916]"
11:15:23,2024-07-30 00:00:00,"Гагаринская ул., 12",2984,408,"168,744",Онлайн,"562,48","393,736",Мужской,07-02-1961,Путеводители,Италия,TRUE,"[59.946153, 30.342916]"
05:04:29,2024-07-30 00:00:00,"Московский пр., 90",3750,408,"213,735",Наличные,"712,45","498,715",Мужской,07-02-1961,Путеводители,Швейцария,TRUE,"[59.924032, 30.317189]"
03:18:09,2024-07-30 00:00:00,"Ул. Декабристов, 15",3997,10,"190,062",Онлайн,"633,54","443,478",Женский,27-04-1998,Учебники,Алгебра 7 класс,TRUE,"[59.928154, 30.302429]"
02:36:05,2024-07-30 00:00:00,"Гагаринская ул., 12",4245,306,"80,48",Онлайн,"695,59","615,11",Мужской,05-01-1961,Художественная литература,Обломов,TRUE,"[59.946153, 30.342916]"
15:22:16,2024-07-30 00:00:00,"Ул. Рубинштейна, 24",4995,183,"132,81",Карта,"664,06","531,25",Мужской,03-03-1957,Учебники,Алгебра 7 класс,TRUE,"[59.929700, 30.344695]"
11:00:47,2024-07-30 00:00:00,"Невский пр., 30",5965,307,"60,89",Карта,"608,92","548,03",Женский,15-10-1966,Учебники,География 6 класс,TRUE,"[59.935543, 30.327349]"
05:35:55,2024-07-30 00:00:00,"Невский пр., 30",6700,276,"404,721",Онлайн,"1349,07","944,349",Мужской,12-07-1980,Научная литература,Философия науки,TRUE,"[59.935543, 30.327349]"
14:08:23,2024-07-30 00:00:00,"Невский пр., 30",6840,99,"117,91",Карта,"666,19","548,28",Женский,17-03-1976,Научная литература,Экономика труда,TRUE,"[59.935543, 30.327349]"
16:44:40,2024-07-30 00:00:00,"Невский пр., 30",9183,204,"152,016",Наличные,"506,72","354,704",Мужской,30-01-1976,Художественная литература,Преступление и наказание,TRUE,"[59.935543, 30.327349]"
10:55:54,2024-07-30 00:00:00,"Ул. Рубинштейна, 24",9909,337,"153,63",Карта,"512,1","358,47",Мужской,28-02-2005,Учебники,Алгебра 7 класс,TRUE,"[59.929700, 30.344695]"
11:59:05,2024-07-31 00:00:00,"Невский пр., 30",1196,353,"184,674",Онлайн,"615,58","430,906",Мужской,04-05-1990,Художественная литература,Мастер и Маргарита,TRUE,"[59.935543, 30.327349]"
13:53:49,2024-07-31 00:00:00,"Московский пр., 90",1284,6,"191,319",Наличные,"637,73","446,411",Мужской,06-09-1969,Учебники,Физика 8 класс,TRUE,"[59.924032, 30.317189]"
01:01:24,2024-07-31 00:00:00,"Гагаринская ул., 12",3649,403,"199,092",Карта,"663,64","464,548",Мужской,31-12-1984,Путеводители,Турция,TRUE,"[59.946153, 30.342916]"
21:43:07,2024-07-31 00:00:00,"Гагаринская ул., 12",5500,295,"173,637",Наличные,"578,79","405,153",Женский,24-05-2000,Научная литература,Квантовая физика,TRUE,"[59.946153, 30.342916]"
20:46:53,2024-07-31 00:00:00,"Московский пр., 90",9509,116,"166,653",Наличные,"555,51","388,857",Мужской,01-09-1955,Учебники,Алгебра 7 класс,TRUE,"[59.924032, 30.317189]"
05:29:25,2024-08-01 00:00:00,"Гагаринская ул., 12",2915,473,"184,98",Онлайн,"955,05","770,07",Мужской,23-09-1954,Комиксы,Флэш,TRUE,"[59.946153, 30.342916]"
15:38:37,2024-08-01 00:00:00,"Гагаринская ул., 12",6374,171,57,Наличные,"748,38","691,38",Мужской,24-04-1985,Комиксы,Человек-Паук,TRUE,"[59.946153, 30.342916]"
22:47:04,2024-08-01 00:00:00,"Невский пр., 30",7582,493,"200,472",Наличные,"668,24","467,768",Мужской,23-12-1977,Путеводители,Италия,TRUE,"[59.935543, 30.327349]"
09:11:49,2024-08-01 00:00:00,"Невский пр., 30",8552,419,"167,307",Онлайн,"557,69","390,383",Женский,10-07-1994,Учебники,Химия 9 класс,TRUE,"[59.935543, 30.327349]"
23:13:55,2024-08-01 00:00:00,"Ул. Рубинштейна, 24",9114,139,"128,29",Карта,"507,68","379,39",Мужской,22-08-1989,Комиксы,Человек-Паук,TRUE,"[59.929700, 30.344695]"
21:47:42,2024-08-01 00:00:00,"Гагаринская ул., 12",9211,312,"225,44",Онлайн,"826,91","601,47",Женский,12-04-1999,Учебники,Физика 8 класс,TRUE,"[59.946153, 30.342916]"
11:32:03,2024-08-02 00:00:00,"Невский пр., 30",1596,225,"97,79",Наличные,"678,51","580,72",Женский,25-01-1991,Комиксы,Флэш,TRUE,"[59.935543, 30.327349]"
22:39:30,2024-08-02 00:00:00,"Невский пр., 30",4491,370,"87,54",Наличные,"583,61","496,07",Мужской,30-08-1995,Комиксы,Супермен,TRUE,"[59.935543, 30.327349]"
04:21:49,2024-08-02 00:00:00,"Ул. Декабристов, 15",5249,241,"115,49",Наличные,"1154,93","1039,44",Женский,28-09-1979,Художественная литература,Мастер и Маргарита,TRUE,"[59.928154, 30.302429]"
01:27:42,2024-08-02 00:00:00,"Ул. Декабристов, 15",5536,173,"162,789",Наличные,"542,63","379,841",Мужской,11-10-1966,Художественная литература,Отцы и дети,TRUE,"[59.928154, 30.302429]"
01:47:30,2024-08-02 00:00:00,"Московский пр., 90",7428,356,"185,673",Онлайн,"618,91","433,237",Женский,10-02-2005,Научная литература,Философия науки,TRUE,"[59.924032, 30.317189]"
23:23:33,2024-08-03 00:00:00,"Невский пр., 30",1509,481,"257,358",Онлайн,"857,86","600,502",Женский,25-02-1988,Научная литература,Микробиология,TRUE,"[59.935543, 30.327349]"
20:24:11,2024-08-03 00:00:00,"Московский пр., 90",2463,388,"153,75",Карта,"512,5","358,75",Мужской,26-08-1974,Научная литература,Микробиология,TRUE,"[59.924032, 30.317189]"
02:09:50,2024-08-03 00:00:00,"Ул. Рубинштейна, 24",5912,115,"122,21",Карта,"502,45","380,24",Мужской,10-05-1968,Учебники,Физика 8 класс,TRUE,"[59.929700, 30.344695]"
15:42:18,2024-08-03 00:00:00,"Ул. Рубинштейна, 24",7525,383,"261,654",Наличные,"872,18","610,526",Мужской,10-12-1961,Учебники,География 6 класс,TRUE,"[59.929700, 30.344695]"
07:17:23,2024-08-03 00:00:00,"Невский пр., 30",8698,129,"190,19",Наличные,"900,53","710,34",Мужской,25-08-2006,Комиксы,Бэтмен,TRUE,"[59.935543, 30.327349]"
22:36:16,2024-08-03 00:00:00,"Ул. Рубинштейна, 24",9390,455,"28,83",Наличные,"576,5","547,67",Мужской,01-02-1982,Научная литература,Микробиология,TRUE,"[59.929700, 30.344695]"
15:39:53,2024-08-03 00:00:00,"Ул. Декабристов, 15",9395,430,"161,1",Наличные,537,"375,9",Мужской,07-07-1980,Учебники,География 6 класс,TRUE,"[59.928154, 30.302429]"
21:56:14,2024-08-04 00:00:00,"Гагаринская ул., 12",1076,118,"164,39",Карта,"609,74","445,35",Мужской,17-04-2002,Учебники,Химия 9 класс,TRUE,"[59.946153, 30.342916]"
10:37:02,2024-08-04 00:00:00,"Московский пр., 90",2647,195,"168,744",Наличные,"562,48","393,736",Женский,03-12-2004,Путеводители,Италия,TRUE,"[59.924032, 30.317189]"
23:23:06,2024-08-04 00:00:00,"Гагаринская ул., 12",3358,171,"236,067",Наличные,"786,89","550,823",Мужской,24-04-1985,Художественная литература,Отцы и дети,TRUE,"[59.946153, 30.342916]"
06:10:55,2024-08-04 00:00:00,"Ул. Рубинштейна, 24",5729,103,"185,988",Карта,"619,96","433,972",Женский,09-04-1964,Комиксы,Бэтмен,TRUE,"[59.929700, 30.344695]"
15:52:26,2024-08-04 00:00:00,"Ул. Декабристов, 15",5839,446,"252,717",Онлайн,"842,39","589,673",Мужской,05-05-1991,Учебники,Физика 8 класс,TRUE,"[59.928154, 30.302429]"
22:49:17,2024-08-04 00:00:00,"Ул. Рубинштейна, 24",8793,84,"240,195",Карта,"800,65","560,455",Женский,09-10-1969,Учебники,История России 10 класс,TRUE,"[59.929700, 30.344695]"
19:42:25,2024-08-05 00:00:00,"Московский пр., 90",1423,218,"118,48",Наличные,"789,88","671,4",Женский,06-05-1969,Художественная литература,Обломов,TRUE,"[59.924032, 30.317189]"
02:31:21,2024-08-05 00:00:00,"Московский пр., 90",2037,165,"63,91",Карта,"569,4","505,49",Женский,06-03-1971,Учебники,Физика 8 класс,TRUE,"[59.924032, 30.317189]"
06:38:26,2024-08-05 00:00:00,"Ул. Декабристов, 15",3582,197,"153,249",Карта,"510,83","357,581",Мужской,09-03-1957,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
07:52:11,2024-08-05 00:00:00,"Ул. Рубинштейна, 24",3742,378,"171,726",Онлайн,"572,42","400,694",Женский,12-04-1963,Художественная литература,Отцы и дети,TRUE,"[59.929700, 30.344695]"
11:46:42,2024-08-05 00:00:00,"Невский пр., 30",5002,288,"113,2",Наличные,"610,79","497,59",Мужской,18-04-1969,Художественная литература,Лолита,TRUE,"[59.935543, 30.327349]"
15:26:45,2024-08-05 00:00:00,"Гагаринская ул., 12",6977,68,"153,96",Наличные,"769,82","615,86",Женский,01-06-1979,Комиксы,Человек-Паук,TRUE,"[59.946153, 30.342916]"
04:06:07,2024-08-05 00:00:00,"Невский пр., 30",7786,84,"90,09",Наличные,"583,34","493,25",Женский,09-10-1969,Учебники,Химия 9 класс,TRUE,"[59.935543, 30.327349]"
14:01:23,2024-08-05 00:00:00,"Ул. Рубинштейна, 24",7826,54,"162,789",Онлайн,"542,63","379,841",Женский,20-10-1962,Художественная литература,Отцы и дети,TRUE,"[59.929700, 30.344695]"
17:22:25,2024-08-05 00:00:00,"Ул. Декабристов, 15",9744,476,"186,015",Карта,"620,05","434,035",Женский,04-02-1973,Научная литература,Микробиология,TRUE,"[59.928154, 30.302429]"
18:22:44,2024-08-06 00:00:00,"Ул. Декабристов, 15",2879,73,"57,94",Наличные,"677,63","619,69",Женский,08-04-2002,Научная литература,Квантовая физика,TRUE,"[59.928154, 30.302429]"
06:54:18,2024-08-06 00:00:00,"Невский пр., 30",2883,152,"167,307",Наличные,"557,69","390,383",Женский,19-08-2002,Учебники,Химия 9 класс,TRUE,"[59.935543, 30.327349]"
02:13:24,2024-08-06 00:00:00,"Московский пр., 90",3161,377,"156,999",Онлайн,"523,33","366,331",Мужской,28-11-1966,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
12:45:14,2024-08-06 00:00:00,"Ул. Декабристов, 15",3267,116,"175,758",Наличные,"585,86","410,102",Мужской,01-09-1955,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
12:31:02,2024-08-06 00:00:00,"Московский пр., 90",4346,463,"170,295",Карта,"567,65","397,355",Женский,23-06-1964,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
12:32:54,2024-08-06 00:00:00,"Ул. Декабристов, 15",4428,111,"162,588",Карта,"541,96","379,372",Мужской,06-08-1975,Комиксы,Бэтмен,TRUE,"[59.928154, 30.302429]"
04:40:14,2024-08-06 00:00:00,"Ул. Декабристов, 15",5364,383,"123,71",Карта,"514,92","391,21",Мужской,10-12-1961,Комиксы,Супермен,TRUE,"[59.928154, 30.302429]"
02:55:54,2024-08-06 00:00:00,"Ул. Рубинштейна, 24",6328,496,"301,91",Онлайн,"1306,51","1004,6",Женский,13-07-1961,Научная литература,Палеонтология,TRUE,"[59.929700, 30.344695]"
15:28:13,2024-08-06 00:00:00,"Московский пр., 90",6860,59,"173,637",Наличные,"578,79","405,153",Женский,26-03-1972,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
19:17:24,2024-08-06 00:00:00,"Ул. Декабристов, 15",7632,337,"161,427",Наличные,"538,09","376,663",Мужской,28-02-2005,Научная литература,Микробиология,TRUE,"[59.928154, 30.302429]"
00:37:03,2024-08-06 00:00:00,"Московский пр., 90",8322,305,"293,049",Карта,"976,83","683,781",Мужской,19-01-1987,Художественная литература,Отцы и дети,TRUE,"[59.924032, 30.317189]"
20:03:42,2024-08-06 00:00:00,"Московский пр., 90",8699,289,"33,12",Наличные,"576,5","543,38",Женский,24-03-1955,Научная литература,Микробиология,TRUE,"[59.924032, 30.317189]"
23:18:16,2024-08-07 00:00:00,"Невский пр., 30",2811,426,"197,35",Наличные,"682,38","485,03",Женский,01-01-1980,Комиксы,Человек-Паук,TRUE,"[59.935543, 30.327349]"
09:40:20,2024-08-07 00:00:00,"Гагаринская ул., 12",4157,418,"261,654",Онлайн,"872,18","610,526",Мужской,04-02-1965,Учебники,География 6 класс,TRUE,"[59.946153, 30.342916]"
05:37:00,2024-08-07 00:00:00,"Гагаринская ул., 12",4167,390,"136,89",Онлайн,"734,96","598,07",Женский,18-09-1975,Комиксы,Человек-Паук,TRUE,"[59.946153, 30.342916]"
08:33:16,2024-08-07 00:00:00,"Ул. Рубинштейна, 24",4812,188,"211,284",Карта,"704,28","492,996",Мужской,02-07-1968,Художественная литература,Мастер и Маргарита,TRUE,"[59.929700, 30.344695]"
05:33:22,2024-08-07 00:00:00,"Ул. Рубинштейна, 24",5003,434,"62,6",Онлайн,"546,03","483,43",Женский,03-08-1978,Художественная литература,Лолита,TRUE,"[59.929700, 30.344695]"
05:50:43,2024-08-07 00:00:00,"Гагаринская ул., 12",5586,453,"154,476",Онлайн,"514,92","360,444",Женский,05-08-1986,Комиксы,Супермен,TRUE,"[59.946153, 30.342916]"
12:10:09,2024-08-07 00:00:00,"Ул. Декабристов, 15",6320,345,"213,735",Онлайн,"712,45","498,715",Женский,17-02-2004,Путеводители,Швейцария,TRUE,"[59.928154, 30.302429]"
13:41:39,2024-08-07 00:00:00,"Ул. Декабристов, 15",7001,390,"57,72",Онлайн,"651,32","593,6",Женский,18-09-1975,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
23:14:06,2024-08-07 00:00:00,"Ул. Декабристов, 15",8255,390,"84,04",Наличные,"803,08","719,04",Женский,18-09-1975,Путеводители,Италия,TRUE,"[59.928154, 30.302429]"
15:01:47,2024-08-07 00:00:00,"Невский пр., 30",9584,7,"221,808",Наличные,"739,36","517,552",Мужской,31-12-1959,Комиксы,Супермен,TRUE,"[59.935543, 30.327349]"
16:56:47,2024-08-08 00:00:00,"Ул. Декабристов, 15",2654,191,"240,66",Онлайн,"954,32","713,66",Мужской,25-12-2001,Путеводители,Швейцария,TRUE,"[59.928154, 30.302429]"
06:35:25,2024-08-08 00:00:00,"Московский пр., 90",4451,293,"240,984",Карта,"803,28","562,296",Женский,01-06-1993,Комиксы,Бэтмен,TRUE,"[59.924032, 30.317189]"
18:28:03,2024-08-08 00:00:00,"Ул. Рубинштейна, 24",4881,54,"174,969",Онлайн,"583,23","408,261",Женский,20-10-1962,Научная литература,Микробиология,TRUE,"[59.929700, 30.344695]"
15:01:03,2024-08-08 00:00:00,"Московский пр., 90",6003,337,"253,29",Наличные,"844,3","591,01",Мужской,28-02-2005,Путеводители,Турция,TRUE,"[59.924032, 30.317189]"
12:59:04,2024-08-08 00:00:00,"Московский пр., 90",8109,198,"119,64",Карта,"541,78","422,14",Мужской,01-03-1983,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
11:41:40,2024-08-08 00:00:00,"Гагаринская ул., 12",9800,410,"157,113",Карта,"523,71","366,597",Женский,11-11-1988,Учебники,География 6 класс,TRUE,"[59.946153, 30.342916]"
00:40:38,2024-08-09 00:00:00,"Невский пр., 30",1256,455,"49,99",Наличные,"711,9","661,91",Мужской,01-02-1982,Научная литература,Палеонтология,TRUE,"[59.935543, 30.327349]"
13:24:44,2024-08-09 00:00:00,"Ул. Рубинштейна, 24",1589,109,"113,32",Карта,"668,24","554,92",Мужской,25-04-1969,Путеводители,Италия,TRUE,"[59.929700, 30.344695]"
08:58:23,2024-08-09 00:00:00,"Ул. Рубинштейна, 24",1629,274,"291,339",Онлайн,"971,13","679,791",Мужской,22-10-1958,Путеводители,Италия,TRUE,"[59.929700, 30.344695]"
14:12:28,2024-08-09 00:00:00,"Московский пр., 90",2283,411,"162,063",Онлайн,"540,21","378,147",Женский,12-01-2001,Учебники,Физика 8 класс,TRUE,"[59.924032, 30.317189]"
22:46:30,2024-08-09 00:00:00,"Гагаринская ул., 12",2553,491,"175,89",Карта,"718,95","543,06",Мужской,01-12-1990,Путеводители,Индонезия,TRUE,"[59.946153, 30.342916]"
11:49:42,2024-08-09 00:00:00,"Московский пр., 90",3663,33,"154,91",Наличные,"552,35","397,44",Мужской,27-11-1995,Художественная литература,Обломов,TRUE,"[59.924032, 30.317189]"
05:41:04,2024-08-09 00:00:00,"Ул. Декабристов, 15",3718,274,"132,13",Карта,"541,78","409,65",Мужской,22-10-1958,Путеводители,Мексика,TRUE,"[59.928154, 30.302429]"
03:52:35,2024-08-09 00:00:00,"Ул. Рубинштейна, 24",3893,59,"226,974",Онлайн,"756,58","529,606",Женский,26-03-1972,Художественная литература,Преступление и наказание,TRUE,"[59.929700, 30.344695]"
08:48:57,2024-08-09 00:00:00,"Невский пр., 30",6974,299,"256,14",Онлайн,"869,75","613,61",Женский,19-02-1972,Путеводители,Швейцария,TRUE,"[59.935543, 30.327349]"
06:05:49,2024-08-09 00:00:00,"Гагаринская ул., 12",8250,364,"230,46",Онлайн,"768,2","537,74",Мужской,02-09-1968,Художественная литература,Мастер и Маргарита,TRUE,"[59.946153, 30.342916]"
06:32:03,2024-08-09 00:00:00,"Московский пр., 90",8325,378,"164,355",Онлайн,"547,85","383,495",Женский,12-04-1963,Научная литература,Квантовая физика,TRUE,"[59.924032, 30.317189]"
07:03:14,2024-08-10 00:00:00,"Московский пр., 90",1250,338,"173,502",Наличные,"578,34","404,838",Мужской,21-08-1983,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
14:25:33,2024-08-10 00:00:00,"Ул. Декабристов, 15",3250,99,"166,587",Карта,"555,29","388,703",Женский,17-03-1976,Научная литература,Экономика труда,TRUE,"[59.928154, 30.302429]"
00:16:21,2024-08-10 00:00:00,"Невский пр., 30",6283,239,"126,62",Наличные,"592,13","465,51",Женский,20-02-2001,Комиксы,Доктор Стрэндж,TRUE,"[59.935543, 30.327349]"
12:13:13,2024-08-10 00:00:00,"Ул. Рубинштейна, 24",7627,148,"152,976",Онлайн,"509,92","356,944",Мужской,29-06-1967,Художественная литература,Преступление и наказание,TRUE,"[59.929700, 30.344695]"
10:38:40,2024-08-10 00:00:00,"Гагаринская ул., 12",7683,430,"167,742",Онлайн,"559,14","391,398",Мужской,07-07-1980,Художественная литература,Обломов,TRUE,"[59.946153, 30.342916]"
00:34:43,2024-08-10 00:00:00,"Ул. Рубинштейна, 24",8514,294,"151,008",Онлайн,"503,36","352,352",Женский,09-04-2002,Художественная литература,Преступление и наказание,TRUE,"[59.929700, 30.344695]"
07:04:21,2024-08-11 00:00:00,"Гагаринская ул., 12",1631,252,"183,468",Карта,"611,56","428,092",Женский,22-01-1979,Комиксы,Супермен,TRUE,"[59.946153, 30.342916]"
11:20:54,2024-08-11 00:00:00,"Невский пр., 30",2333,493,"246,47",Онлайн,"1278,7","1032,23",Мужской,23-12-1977,Художественная литература,Преступление и наказание,TRUE,"[59.935543, 30.327349]"
01:38:27,2024-08-11 00:00:00,"Ул. Рубинштейна, 24",6029,254,"111,7",Онлайн,"547,56","435,86",Мужской,09-05-1975,Комиксы,Доктор Стрэндж,TRUE,"[59.929700, 30.344695]"
23:29:16,2024-08-11 00:00:00,"Гагаринская ул., 12",6317,168,"167,742",Онлайн,"559,14","391,398",Женский,21-05-1960,Художественная литература,Обломов,TRUE,"[59.946153, 30.342916]"
21:18:09,2024-08-11 00:00:00,"Гагаринская ул., 12",6747,294,"174,969",Онлайн,"583,23","408,261",Женский,09-04-2002,Научная литература,Микробиология,TRUE,"[59.946153, 30.342916]"
00:26:48,2024-08-11 00:00:00,"Московский пр., 90",6766,348,"240,924",Наличные,"803,08","562,156",Мужской,05-04-1987,Путеводители,Италия,TRUE,"[59.924032, 30.317189]"
14:39:06,2024-08-11 00:00:00,"Ул. Декабристов, 15",7217,251,"89,34",Онлайн,"568,67","479,33",Мужской,26-02-1983,Художественная литература,Преступление и наказание,TRUE,"[59.928154, 30.302429]"
20:20:41,2024-08-11 00:00:00,"Ул. Декабристов, 15",7601,353,"152,016",Наличные,"506,72","354,704",Мужской,04-05-1990,Художественная литература,Преступление и наказание,TRUE,"[59.928154, 30.302429]"
15:22:15,2024-08-11 00:00:00,"Невский пр., 30",8364,205,"175,002",Карта,"583,34","408,338",Мужской,07-08-1994,Учебники,Химия 9 класс,TRUE,"[59.935543, 30.327349]"
19:02:07,2024-08-11 00:00:00,"Невский пр., 30",8597,437,"181,47",Онлайн,"945,1","763,63",Мужской,26-03-1979,Комиксы,Человек-Паук,TRUE,"[59.935543, 30.327349]"
16:53:52,2024-08-11 00:00:00,"Гагаринская ул., 12",9612,212,"235,734",Карта,"785,78","550,046",Женский,19-05-1995,Путеводители,Мексика,TRUE,"[59.946153, 30.342916]"
03:34:11,2024-08-11 00:00:00,"Ул. Декабристов, 15",9791,312,"152,49",Наличные,"543,27","390,78",Женский,12-04-1999,Путеводители,Индонезия,TRUE,"[59.928154, 30.302429]"
02:59:41,2024-08-12 00:00:00,"Невский пр., 30",2339,285,"210,258",Карта,"700,86","490,602",Женский,28-10-1986,Комиксы,Флэш,TRUE,"[59.935543, 30.327349]"
